data_type,tree_type,model,tree_num,final_ll_vanila,optimal_ll_vanila,best_score_vanila,opt_rounds_vanila,opt_time_vanila,wallclock_time_vanila,final_ll_openacc,optimal_ll_openacc,best_score_openacc,opt_rounds_openacc,opt_time_openacc,wallclock_time_openacc,has_underflow_openacc,n_underflow_deriv_openacc,n_underflow_sites_openacc,has_nan_rates_openacc,_merge,ll_diff,ll_abs_diff,ll_match,rounds_diff
AA,rooted,LG+I,10,-42.5409,-42.541,-42.541,3.0,0.001,0.008,-42.5409,-42.541,-42.541,3.0,0.02,0.036,False,0,0,False,both,0.0,0.0,True,0.0
AA,rooted,LG+I+G4,1,-44.8068,,-44.807,,,0.086,-44.8065,,-44.807,,,0.679,False,0,0,False,both,0.00030000000000285354,0.00030000000000285354,True,
AA,rooted,LG+I+G4,2,-45.2131,,-45.213,,,0.059,-45.6275,,-45.628,,,0.446,False,0,0,False,both,-0.41440000000000055,0.41440000000000055,False,
AA,rooted,LG+I+G4,3,-28.9853,,-28.985,,,0.037,-28.9853,,-28.985,,,0.3,False,0,0,False,both,0.0,0.0,True,
AA,rooted,LG+I+G4,4,-46.584,,-46.584,,,0.075,-46.5922,,-46.592,,,0.619,False,0,0,False,both,-0.0081999999999951,0.0081999999999951,True,
AA,rooted,LG+I+G4,5,-36.2596,,-36.26,,,0.054,-36.5068,,-36.507,,,0.289,False,0,0,False,both,-0.24719999999999942,0.24719999999999942,False,
AA,rooted,LG+I+G4,6,-42.1374,,-42.137,,,0.039,-42.2051,,-42.205,,,0.59,False,0,0,False,both,-0.06770000000000209,0.06770000000000209,False,
AA,rooted,LG+I+G4,7,-46.5342,,-46.534,,,0.107,-47.9072,,-47.907,,,0.422,False,0,0,False,both,-1.3730000000000047,1.3730000000000047,False,
AA,rooted,LG+I+G4,8,-36.8361,,-36.836,,,0.039,-36.8378,,-36.838,,,0.328,False,0,0,False,both,-0.0016999999999995907,0.0016999999999995907,True,
AA,rooted,LG+I+G4,9,-48.2382,,-48.238,,,0.06,-48.4603,,-48.46,,,0.47,False,0,0,False,both,-0.22209999999999752,0.22209999999999752,False,
AA,rooted,LG+I+G4,10,-42.3753,,-42.375,,,0.05,-42.4162,,-42.416,,,0.451,False,0,0,False,both,-0.0409000000000006,0.0409000000000006,False,
