data_type,tree_type,model,tree,backend,run,walltime,cputime,log_likelihood,tree_length,opt_time,kernel
AA,unrooted,WAG,tree_7,OPENACC,1,30.541,30.172,-95960634.463,21.094,27.714,GPU - 1 threads
AA,unrooted,WAG,tree_7,OMP_10,8,38.412,365.761,-95960634.463,21.094,37.14,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_7,OMP_10,7,63.229,419.302,-95960634.463,21.094,61.197,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_7,OMP_48,2,14.636,598.96,-95960634.463,21.094,13.251,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_7,OPENACC,2,30.53,30.159,-95960634.463,21.094,27.717,GPU - 1 threads
AA,unrooted,WAG,tree_7,OMP_48,1,23.458,684.433,-95960634.463,21.094,19.022,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_7,OPENACC,3,30.219,29.862,-95960634.463,21.094,27.457,GPU - 1 threads
AA,unrooted,WAG,tree_7,OMP_10,3,38.33,365.913,-95960634.463,21.094,37.071,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_7,OMP_48,6,20.338,638.404,-95960634.463,21.094,18.903,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_7,OMP_48,9,14.504,590.276,-95960634.463,21.094,13.083,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_7,OMP_10,4,38.207,365.02,-95960634.463,21.094,36.957,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_7,OMP_48,10,18.924,767.328,-95960634.463,21.094,17.523,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_7,OMP_10,2,38.138,364.433,-95960634.463,21.094,36.862,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_7,OPENACC,8,30.669,30.269,-95960634.463,21.094,27.824,GPU - 1 threads
AA,unrooted,WAG,tree_7,OPENACC,6,30.232,29.888,-95960634.463,21.094,27.463,GPU - 1 threads
AA,unrooted,WAG,tree_7,OMP_10,5,38.209,365.002,-95960634.463,21.094,36.978,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_7,OMP_48,8,14.355,592.871,-95960634.463,21.094,12.93,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_7,OMP_10,10,42.993,387.592,-95960634.463,21.094,41.264,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_7,OMP_48,7,19.995,648.241,-95960634.463,21.094,18.652,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_7,OPENACC,5,30.827,30.472,-95960634.463,21.094,27.969,GPU - 1 threads
AA,unrooted,WAG,tree_8,OMP_10,7,51.358,329.165,-90852590.666,18.863,49.314,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_10,8,29.55,278.172,-90852590.666,18.863,28.27,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_48,5,12.708,473.915,-90852590.666,18.863,11.467,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_48,2,11.794,470.339,-90852590.666,18.863,10.357,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_48,4,12.82,464.992,-90852590.666,18.863,11.605,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_10,9,29.722,280.347,-90852590.666,18.863,28.478,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_10,6,29.602,279.0,-90852590.666,18.863,28.339,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_48,3,16.926,527.059,-90852590.666,18.863,15.554,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_10,1,29.505,278.189,-90852590.666,18.863,28.263,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_10,2,29.982,280.224,-90852590.666,18.863,28.691,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_48,10,11.709,465.58,-90852590.666,18.863,10.223,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_48,7,11.176,447.356,-90852590.666,18.863,9.78,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_10,10,32.758,295.862,-90852590.666,18.863,31.076,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_48,8,12.176,478.794,-90852590.666,18.863,10.739,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_10,5,29.61,279.197,-90852590.666,18.863,28.358,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_10,3,29.647,279.189,-90852590.666,18.863,28.37,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_48,1,11.794,462.853,-90852590.666,18.863,10.209,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_10,4,29.526,278.392,-90852590.666,18.863,28.27,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_48,9,15.331,493.34,-90852590.666,18.863,13.969,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_8,OMP_48,6,11.489,453.674,-90852590.666,18.863,10.04,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_10,1,38.164,363.854,-95451849.205,20.963,36.95,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_48,3,19.324,622.86,-95451849.205,20.963,17.969,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_10,6,38.307,365.477,-95451849.205,20.963,37.064,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_10,9,38.223,364.264,-95451849.205,20.963,36.954,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_48,4,14.54,590.098,-95451849.205,20.963,13.122,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_48,2,18.672,629.977,-95451849.205,20.963,17.297,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_48,5,14.249,582.291,-95451849.205,20.963,12.916,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_10,8,38.287,364.533,-95451849.205,20.963,37.024,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_10,7,41.861,370.793,-95451849.205,20.963,39.74,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_48,6,21.191,648.484,-95451849.205,20.963,17.906,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_48,9,21.246,703.003,-95451849.205,20.963,19.861,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_10,4,38.3,365.12,-95451849.205,20.963,37.066,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_48,1,14.356,591.488,-95451849.205,20.963,12.876,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_10,3,38.476,364.602,-95451849.205,20.963,37.018,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_10,5,38.183,364.215,-95451849.205,20.963,36.96,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_48,8,14.934,590.9,-95451849.205,20.963,13.704,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_10,10,42.223,385.452,-95451849.205,20.963,40.539,AVX+FMA - 10 threads (10 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_48,7,15.377,619.321,-95451849.205,20.963,13.997,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_48,10,19.504,628.308,-95451849.205,20.963,18.175,AVX+FMA - 48 threads (48 CPU cores detected)
AA,unrooted,WAG,tree_9,OMP_10,2,38.202,364.115,-95451849.205,20.963,36.949,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_1,VANILA,5,279.244,275.598,-71730870.79,21.934,276.608,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_1,OPENACC,2,95.394,94.941,-71730870.79,21.934,92.594,GPU - 1 threads
DNA,rooted,GTR,tree_1,OPENACC,10,97.825,97.345,-71730870.79,21.934,94.918,GPU - 1 threads
DNA,rooted,GTR,tree_1,OMP_48,8,28.3,1080.566,-71730870.79,21.934,27.267,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_1,OMP_48,4,28.654,1187.324,-71730870.79,21.934,27.605,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_1,OMP_48,3,27.033,1064.62,-71730870.79,21.934,25.872,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_1,OPENACC,5,92.998,92.614,-71730870.79,21.934,90.319,GPU - 1 threads
DNA,rooted,GTR,tree_1,VANILA,2,292.756,289.848,-71730870.79,21.934,289.975,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_1,OMP_10,7,103.551,880.414,-71730870.79,21.934,102.452,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_1,OMP_48,2,26.843,1044.597,-71730870.79,21.934,25.657,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_1,VANILA,7,277.676,274.386,-71730870.79,21.934,275.093,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_1,OMP_10,6,115.675,949.221,-71730870.79,21.934,114.592,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_1,OPENACC,8,95.281,94.855,-71730870.79,21.934,92.47,GPU - 1 threads
DNA,rooted,GTR,tree_1,OMP_10,1,90.293,817.634,-71730870.79,21.934,89.163,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_1,VANILA,10,277.12,273.285,-71730870.79,21.934,274.52,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_1,OPENACC,7,98.227,97.779,-71730870.79,21.934,95.325,GPU - 1 threads
DNA,rooted,GTR,tree_1,OMP_48,10,26.461,1039.18,-71730870.79,21.934,25.393,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_1,OMP_48,9,26.8,1087.375,-71730870.79,21.934,25.711,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_1,VANILA,8,277.414,274.191,-71730870.79,21.934,274.854,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_1,OMP_48,5,27.325,1149.942,-71730870.79,21.934,26.199,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_1,VANILA,9,279.104,275.314,-71730870.79,21.934,276.457,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_1,VANILA,1,275.859,272.66,-71730870.79,21.934,273.255,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_1,OPENACC,6,93.136,92.784,-71730870.79,21.934,90.457,GPU - 1 threads
DNA,rooted,GTR,tree_1,OMP_10,4,84.311,801.73,-71730870.79,21.934,83.283,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_1,OMP_10,8,94.173,812.963,-71730870.79,21.934,93.023,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_1,OPENACC,9,95.173,94.596,-71730870.79,21.934,92.257,GPU - 1 threads
DNA,rooted,GTR,tree_1,OMP_10,3,80.93,750.495,-71730870.79,21.934,79.605,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_1,OPENACC,1,94.657,94.239,-71730870.79,21.934,91.896,GPU - 1 threads
DNA,rooted,GTR,tree_1,VANILA,6,274.321,269.114,-71730870.79,21.934,271.708,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_1,OMP_48,7,26.888,1030.673,-71730870.79,21.934,25.791,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_1,OMP_10,10,81.892,751.271,-71730870.79,21.934,80.672,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_1,OMP_10,2,89.733,793.814,-71730870.79,21.934,88.628,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_1,VANILA,3,272.454,268.811,-71730870.79,21.934,269.946,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_1,OPENACC,4,94.421,94.012,-71730870.79,21.934,91.689,GPU - 1 threads
DNA,rooted,GTR,tree_1,OMP_48,6,27.373,1085.731,-71730870.79,21.934,26.304,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_1,OPENACC,3,95.443,95.073,-71730870.79,21.934,92.796,GPU - 1 threads
DNA,rooted,GTR,tree_1,OMP_48,1,23.601,1041.958,-71730870.79,21.934,22.583,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_1,VANILA,4,280.148,276.426,-71730870.79,21.934,277.499,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_1,OMP_10,5,84.482,802.473,-71730870.79,21.934,83.449,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_1,OMP_10,9,96.578,815.824,-71730870.79,21.934,95.418,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_48,5,19.282,676.353,-69367464.358,19.946,18.067,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_10,2,28.323,266.147,-69367464.358,19.946,27.149,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_10,7,29.314,276.258,-69367464.358,19.946,28.202,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_10,8,33.881,296.965,-69367464.358,19.946,32.673,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_10,6,41.105,338.629,-69367464.358,19.946,40.017,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_48,1,18.915,680.963,-69367464.358,19.946,17.881,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_48,4,18.552,651.071,-69367464.358,19.946,17.348,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_10,3,35.797,307.428,-69367464.358,19.946,34.665,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_10,9,37.704,312.528,-69367464.358,19.946,36.593,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_48,8,19.756,668.809,-69367464.358,19.946,17.273,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_48,7,19.583,771.559,-69367464.358,19.946,18.511,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_48,2,18.209,659.184,-69367464.358,19.946,17.145,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_10,5,38.185,369.507,-69367464.358,19.946,37.164,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_48,10,18.723,672.223,-69367464.358,19.946,17.678,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_48,9,17.792,752.999,-69367464.358,19.946,16.766,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_10,10,35.273,307.967,-69367464.358,19.946,33.89,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_48,3,18.478,666.649,-69367464.358,19.946,17.341,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_10,4,38.182,369.106,-69367464.358,19.946,37.122,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_10,1,28.578,266.998,-69367464.358,19.946,27.256,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_10,OMP_48,6,18.133,652.167,-69367464.358,19.946,17.032,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_2,OMP_48,8,17.848,665.336,-62943282.291,17.613,16.739,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_2,OMP_48,4,17.785,660.344,-62943282.291,17.613,16.747,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_2,VANILA,2,141.638,138.88,-62943282.291,17.613,138.709,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_2,OPENACC,5,50.511,50.162,-62943282.291,17.613,47.814,GPU - 1 threads
DNA,rooted,GTR,tree_2,OMP_10,7,49.372,430.753,-62943282.291,17.613,48.112,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_2,OPENACC,10,52.546,52.135,-62943282.291,17.613,49.667,GPU - 1 threads
DNA,rooted,GTR,tree_2,OPENACC,2,51.105,50.757,-62943282.291,17.613,48.357,GPU - 1 threads
DNA,rooted,GTR,tree_2,VANILA,5,135.338,132.925,-62943282.291,17.613,132.71,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_2,OMP_48,3,18.491,674.801,-62943282.291,17.613,17.417,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_2,OMP_10,6,46.117,399.113,-62943282.291,17.613,44.937,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_2,VANILA,8,134.182,131.803,-62943282.291,17.613,131.595,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_2,OPENACC,7,53.208,52.822,-62943282.291,17.613,50.293,GPU - 1 threads
DNA,rooted,GTR,tree_2,VANILA,10,134.911,132.23,-62943282.291,17.613,132.272,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_2,OMP_48,2,19.051,687.95,-62943282.291,17.613,17.976,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_2,OMP_48,9,19.974,718.358,-62943282.291,17.613,18.919,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_2,OMP_48,5,21.111,734.659,-62943282.291,17.613,19.745,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_2,OPENACC,8,51.768,51.381,-62943282.291,17.613,48.956,GPU - 1 threads
DNA,rooted,GTR,tree_2,OMP_48,10,18.631,671.305,-62943282.291,17.613,17.603,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_2,VANILA,7,134.542,132.17,-62943282.291,17.613,131.94,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_2,OMP_10,1,48.023,416.372,-62943282.291,17.613,46.759,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_2,VANILA,6,132.431,129.361,-62943282.291,17.613,129.801,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_2,OMP_10,4,47.993,429.11,-62943282.291,17.613,46.914,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_2,OMP_10,8,49.459,431.172,-62943282.291,17.613,48.195,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_2,OPENACC,1,50.784,50.459,-62943282.291,17.613,48.084,GPU - 1 threads
DNA,rooted,GTR,tree_2,OPENACC,9,51.3,50.911,-62943282.291,17.613,48.51,GPU - 1 threads
DNA,rooted,GTR,tree_2,OPENACC,6,50.747,50.451,-62943282.291,17.613,48.066,GPU - 1 threads
DNA,rooted,GTR,tree_2,OMP_48,7,19.617,690.631,-62943282.291,17.613,18.553,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_2,OMP_10,3,52.486,433.089,-62943282.291,17.613,51.215,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_2,VANILA,1,144.17,141.181,-62943282.291,17.613,141.553,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_2,VANILA,9,135.082,132.593,-62943282.291,17.613,132.473,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_2,VANILA,4,135.798,133.443,-62943282.291,17.613,133.179,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_2,OMP_48,6,19.155,681.274,-62943282.291,17.613,17.967,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_2,OMP_10,2,46.787,399.284,-62943282.291,17.613,45.548,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_2,OPENACC,3,51.165,50.802,-62943282.291,17.613,48.434,GPU - 1 threads
DNA,rooted,GTR,tree_2,OMP_10,10,46.575,401.246,-62943282.291,17.613,45.389,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_2,OMP_10,5,47.484,422.315,-62943282.291,17.613,46.446,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_2,OPENACC,4,50.715,50.386,-62943282.291,17.613,47.991,GPU - 1 threads
DNA,rooted,GTR,tree_2,OMP_10,9,54.599,441.991,-62943282.291,17.613,53.537,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_2,OMP_48,1,20.712,793.985,-62943282.291,17.613,19.596,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_2,VANILA,3,132.884,130.348,-62943282.291,17.613,130.366,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_3,OPENACC,4,51.313,50.952,-71596932.954,22.354,48.552,GPU - 1 threads
DNA,rooted,GTR,tree_3,OMP_48,4,12.995,454.871,-71596932.954,22.354,11.969,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_3,OMP_48,8,13.187,457.461,-71596932.954,22.354,12.152,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_3,VANILA,3,116.043,113.639,-71596932.954,22.354,113.53,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_3,VANILA,4,119.793,117.61,-71596932.954,22.354,117.241,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_3,OMP_10,7,40.482,348.339,-71596932.954,22.354,39.432,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_3,OMP_48,3,13.328,445.63,-71596932.954,22.354,12.167,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_3,OPENACC,3,51.311,50.94,-71596932.954,22.354,48.562,GPU - 1 threads
DNA,rooted,GTR,tree_3,OPENACC,6,50.509,50.157,-71596932.954,22.354,47.853,GPU - 1 threads
DNA,rooted,GTR,tree_3,OMP_10,6,40.891,353.501,-71596932.954,22.354,39.608,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_3,OMP_48,2,16.037,546.068,-71596932.954,22.354,14.917,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_3,VANILA,9,118.962,116.596,-71596932.954,22.354,116.347,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_3,VANILA,1,149.918,146.392,-71596932.954,22.354,146.013,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_3,OMP_48,10,14.184,464.574,-71596932.954,22.354,12.908,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_3,VANILA,6,115.759,113.02,-71596932.954,22.354,113.204,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_3,OMP_48,5,14.833,483.887,-71596932.954,22.354,13.596,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_3,OMP_48,9,11.401,454.837,-71596932.954,22.354,10.387,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_3,OMP_10,1,39.235,359.116,-71596932.954,22.354,37.83,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_3,OPENACC,9,51.027,50.641,-71596932.954,22.354,48.221,GPU - 1 threads
DNA,rooted,GTR,tree_3,OPENACC,1,50.752,50.426,-71596932.954,22.354,48.056,GPU - 1 threads
DNA,rooted,GTR,tree_3,OMP_10,8,36.388,330.679,-71596932.954,22.354,35.197,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_3,OMP_10,4,38.721,364.329,-71596932.954,22.354,37.678,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_3,OPENACC,8,52.007,51.671,-71596932.954,22.354,49.207,GPU - 1 threads
DNA,rooted,GTR,tree_3,VANILA,7,118.237,116.198,-71596932.954,22.354,115.661,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_3,OMP_48,7,14.733,490.975,-71596932.954,22.354,13.695,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_3,VANILA,8,118.21,115.914,-71596932.954,22.354,115.641,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_3,VANILA,10,118.542,115.981,-71596932.954,22.354,115.909,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_3,OMP_10,3,36.329,333.372,-71596932.954,22.354,35.06,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_3,OPENACC,7,52.513,52.08,-71596932.954,22.354,49.6,GPU - 1 threads
DNA,rooted,GTR,tree_3,OPENACC,10,52.842,52.466,-71596932.954,22.354,49.936,GPU - 1 threads
DNA,rooted,GTR,tree_3,OMP_48,6,10.708,452.789,-71596932.954,22.354,9.659,AVX+FMA - 48 threads (48 CPU cores detected)
DNA,rooted,GTR,tree_3,OPENACC,2,51.151,50.784,-71596932.954,22.354,48.353,GPU - 1 threads
DNA,rooted,GTR,tree_3,OMP_10,10,36.75,332.595,-71596932.954,22.354,35.523,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_3,VANILA,5,119.162,116.892,-71596932.954,22.354,116.573,AVX+FMA - 1 threads (1 CPU cores detected)
DNA,rooted,GTR,tree_3,OMP_10,2,40.896,352.418,-71596932.954,22.354,39.68,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_3,OMP_10,9,36.594,328.855,-71596932.954,22.354,35.293,AVX+FMA - 10 threads (10 CPU cores detected)
DNA,rooted,GTR,tree_3,OMP_10,5,38.316,358.267,-71596932.954,22.354,37.276,AVX+FMA - 10 threads (10 CPU cores detected)
