data_type,tree_type,model,tree,backend,run,filename,walltime,cputime,log_likelihood,tree_length,opt_time,opt_rounds,n_underflow,first_eval_sec,overhead
AA,unrooted,LG,tree_6,GPU_T1,5,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_6_1000000_aa_iqtree.log,18.129,17.81,-84301496.968,18.591,15.353,1,0,0.557,2.7760000000000016
AA,unrooted,LG,tree_6,GPU_T1,4,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_6_1000000_aa_iqtree.log,18.183,17.854,-84301496.968,18.591,15.356,1,0,0.543,2.827
AA,unrooted,LG,tree_6,GPU_T1,10,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_6_1000000_aa_iqtree.log,18.228,17.895,-84301496.968,18.591,15.371,1,0,0.551,2.857000000000001
AA,unrooted,LG,tree_6,GPU_T1,9,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_6_1000000_aa_iqtree.log,18.129,17.797,-84301496.968,18.591,15.364,1,0,0.543,2.7650000000000006
AA,unrooted,LG,tree_6,GPU_T1,7,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_6_1000000_aa_iqtree.log,18.216,17.891,-84301496.968,18.591,15.392,1,0,0.56,2.8240000000000016
AA,unrooted,LG,tree_6,GPU_T1,1,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_6_1000000_aa_iqtree.log,18.194,17.872,-84301496.968,18.591,15.344,1,0,0.554,2.8499999999999996
AA,unrooted,LG,tree_6,GPU_T1,2,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_6_1000000_aa_iqtree.log,18.161,17.823,-84301496.968,18.591,15.347,1,0,0.555,2.814000000000002
AA,unrooted,LG,tree_7,GPU_T1,4,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_7_1000000_aa_iqtree.log,18.159,17.833,-87134163.126,19.77,15.351,1,0,0.525,2.807999999999998
AA,unrooted,LG,tree_7,GPU_T1,9,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_7_1000000_aa_iqtree.log,18.098,17.791,-87134163.126,19.77,15.358,1,0,0.519,2.7399999999999984
AA,unrooted,LG,tree_7,GPU_T1,7,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_7_1000000_aa_iqtree.log,18.175,17.852,-87134163.126,19.77,15.382,1,0,0.529,2.793000000000001
AA,unrooted,LG,tree_7,GPU_T1,10,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_7_1000000_aa_iqtree.log,18.216,17.884,-87134163.126,19.77,15.369,1,0,0.529,2.8470000000000013
AA,unrooted,LG,tree_7,GPU_T1,1,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_7_1000000_aa_iqtree.log,18.21,17.887,-87134163.126,19.77,15.348,1,0,0.529,2.862
AA,unrooted,LG,tree_7,GPU_T1,2,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_7_1000000_aa_iqtree.log,18.113,17.759,-87134163.126,19.77,15.346,1,0,0.532,2.7669999999999995
AA,unrooted,LG,tree_7,GPU_T1,3,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_7_1000000_aa_iqtree.log,18.179,17.85,-87134163.126,19.77,15.335,1,0,0.53,2.8439999999999976
AA,unrooted,LG,tree_7,GPU_T1,6,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_7_1000000_aa_iqtree.log,18.136,17.806,-87134163.126,19.77,15.341,1,0,0.525,2.795
AA,unrooted,LG,tree_7,GPU_T1,8,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_7_1000000_aa_iqtree.log,18.087,17.768,-87134163.126,19.77,15.361,1,0,0.547,2.725999999999999
AA,unrooted,LG,tree_7,GPU_T1,5,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_7_1000000_aa_iqtree.log,18.157,17.827,-87134163.126,19.77,15.346,1,0,0.53,2.811
AA,unrooted,LG,tree_8,GPU_T1,5,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_8_1000000_aa_iqtree.log,18.206,17.872,-81931521.002,18.249,15.387,1,0,0.55,2.818999999999999
AA,unrooted,LG,tree_8,GPU_T1,8,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_8_1000000_aa_iqtree.log,18.183,17.851,-81931521.002,18.249,15.384,1,0,0.546,2.7989999999999995
AA,unrooted,LG,tree_8,GPU_T1,6,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_8_1000000_aa_iqtree.log,18.108,17.796,-81931521.002,18.249,15.391,1,0,0.553,2.7170000000000005
AA,unrooted,LG,tree_8,GPU_T1,3,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_8_1000000_aa_iqtree.log,18.262,17.913,-81931521.002,18.249,15.395,1,0,0.553,2.867000000000001
AA,unrooted,LG,tree_8,GPU_T1,2,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_8_1000000_aa_iqtree.log,18.151,17.797,-81931521.002,18.249,15.392,1,0,0.557,2.7590000000000003
AA,unrooted,LG,tree_8,GPU_T1,1,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_8_1000000_aa_iqtree.log,18.246,17.923,-81931521.002,18.249,15.387,1,0,0.554,2.858999999999998
AA,unrooted,LG,tree_8,GPU_T1,10,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_8_1000000_aa_iqtree.log,18.212,17.894,-81931521.002,18.249,15.408,1,0,0.551,2.8040000000000003
AA,unrooted,LG,tree_8,GPU_T1,7,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_8_1000000_aa_iqtree.log,18.264,17.919,-81931521.002,18.249,15.417,1,0,0.536,2.8469999999999995
AA,unrooted,LG,tree_8,GPU_T1,9,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_8_1000000_aa_iqtree.log,18.167,17.846,-81931521.002,18.249,15.399,1,0,0.537,2.7680000000000025
AA,unrooted,LG,tree_8,GPU_T1,4,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_8_1000000_aa_iqtree.log,18.263,17.921,-81931521.002,18.249,15.42,1,0,0.562,2.8430000000000017
AA,unrooted,LG,tree_9,GPU_T1,2,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_9_1000000_aa_iqtree.log,15.107,14.729,-82340194.25,18.008,12.235,1,0,0.532,2.872
AA,unrooted,LG,tree_9,GPU_T1,1,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_9_1000000_aa_iqtree.log,15.09,14.767,-82340194.25,18.008,12.237,1,0,0.529,2.8529999999999998
AA,unrooted,LG,tree_9,GPU_T1,7,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_9_1000000_aa_iqtree.log,15.075,14.741,-82340194.25,18.008,12.258,1,0,0.531,2.817
AA,unrooted,LG,tree_9,GPU_T1,9,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_9_1000000_aa_iqtree.log,15.002,14.694,-82340194.25,18.008,12.245,1,0,0.52,2.7570000000000014
AA,unrooted,LG,tree_9,GPU_T1,10,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_9_1000000_aa_iqtree.log,15.106,14.775,-82340194.25,18.008,12.249,1,0,0.53,2.8569999999999993
AA,unrooted,LG,tree_9,GPU_T1,4,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_9_1000000_aa_iqtree.log,15.006,14.674,-82340194.25,18.008,12.237,1,0,0.525,2.769
AA,unrooted,LG,tree_9,GPU_T1,5,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_9_1000000_aa_iqtree.log,15.092,14.757,-82340194.25,18.008,12.232,1,0,0.531,2.860000000000001
AA,unrooted,LG,tree_9,GPU_T1,8,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_9_1000000_aa_iqtree.log,14.975,14.655,-82340194.25,18.008,12.25,1,0,0.549,2.7249999999999996
AA,unrooted,LG,tree_9,GPU_T1,6,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_9_1000000_aa_iqtree.log,15.017,14.69,-82340194.25,18.008,12.231,1,0,0.527,2.7859999999999996
AA,unrooted,LG,tree_9,GPU_T1,3,output_templates_nstate_AA_LG_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_9_1000000_aa_iqtree.log,15.1,14.77,-82340194.25,18.008,12.229,1,0,0.53,2.8710000000000004
DNA,unrooted,GTR,tree_1,GPU_T1,8,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_1_1000000_iqtree.log,15.797,15.452,-64343405.643,18.844,12.948,4,0,0.347,2.849
DNA,unrooted,GTR,tree_1,GPU_T1,7,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_1_1000000_iqtree.log,15.663,15.361,-64343405.643,18.844,12.9,4,0,0.335,2.763
DNA,unrooted,GTR,tree_1,GPU_T1,2,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_1_1000000_iqtree.log,15.62,15.305,-64343405.643,18.844,12.862,4,0,0.333,2.757999999999999
DNA,unrooted,GTR,tree_1,GPU_T1,5,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_1_1000000_iqtree.log,15.68,15.365,-64343405.643,18.844,12.904,4,0,0.336,2.776
DNA,unrooted,GTR,tree_1,GPU_T1,4,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_1_1000000_iqtree.log,15.526,15.249,-64343405.643,18.844,12.87,4,0,0.326,2.6560000000000006
DNA,unrooted,GTR,tree_1,GPU_T1,10,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_1_1000000_iqtree.log,15.591,15.274,-64343405.643,18.844,12.872,4,0,0.328,2.7189999999999994
DNA,unrooted,GTR,tree_1,GPU_T1,3,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_1_1000000_iqtree.log,15.68,15.371,-64343405.643,18.844,12.919,4,0,0.339,2.7609999999999992
DNA,unrooted,GTR,tree_1,GPU_T1,6,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_1_1000000_iqtree.log,15.597,15.29,-64343405.643,18.844,12.864,4,0,0.329,2.7329999999999988
DNA,unrooted,GTR,tree_1,GPU_T1,1,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_1_1000000_iqtree.log,15.587,15.259,-64343405.643,18.844,12.897,4,0,0.342,2.6899999999999995
DNA,unrooted,GTR,tree_1,GPU_T1,9,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_1_1000000_iqtree.log,15.699,15.336,-64343405.643,18.844,12.892,4,0,0.337,2.8070000000000004
DNA,unrooted,GTR,tree_10,GPU_T1,6,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_10_1000000_iqtree.log,17.533,17.24,-68972398.54,20.7,14.826,4,0,0.326,2.7070000000000007
DNA,unrooted,GTR,tree_10,GPU_T1,1,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_10_1000000_iqtree.log,17.555,17.27,-68972398.54,20.7,14.863,4,0,0.329,2.692
DNA,unrooted,GTR,tree_10,GPU_T1,2,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_10_1000000_iqtree.log,17.492,17.21,-68972398.54,20.7,14.813,4,0,0.325,2.6790000000000003
DNA,unrooted,GTR,tree_10,GPU_T1,9,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_10_1000000_iqtree.log,17.548,17.262,-68972398.54,20.7,14.837,4,0,0.333,2.7109999999999985
DNA,unrooted,GTR,tree_10,GPU_T1,4,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_10_1000000_iqtree.log,17.626,17.259,-68972398.54,20.7,14.817,4,0,0.324,2.809000000000001
DNA,unrooted,GTR,tree_10,GPU_T1,10,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_10_1000000_iqtree.log,17.604,17.238,-68972398.54,20.7,14.83,4,0,0.325,2.773999999999999
DNA,unrooted,GTR,tree_10,GPU_T1,3,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_10_1000000_iqtree.log,17.615,17.324,-68972398.54,20.7,14.872,4,0,0.335,2.7429999999999986
DNA,unrooted,GTR,tree_2,GPU_T1,7,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_2_1000000_iqtree.log,17.44,17.151,-66217786.827,19.418,14.731,4,0,0.334,2.7090000000000014
DNA,unrooted,GTR,tree_2,GPU_T1,8,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_2_1000000_iqtree.log,17.476,17.141,-66217786.827,19.418,14.766,4,0,0.371,2.709999999999999
DNA,unrooted,GTR,tree_2,GPU_T1,5,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_2_1000000_iqtree.log,17.461,17.171,-66217786.827,19.418,14.729,4,0,0.338,2.7319999999999993
DNA,unrooted,GTR,tree_2,GPU_T1,2,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_2_1000000_iqtree.log,17.408,17.109,-66217786.827,19.418,14.687,4,0,0.328,2.721000000000002
DNA,unrooted,GTR,tree_2,GPU_T1,3,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_2_1000000_iqtree.log,17.562,17.227,-66217786.827,19.418,14.748,4,0,0.341,2.814000000000002
DNA,unrooted,GTR,tree_2,GPU_T1,10,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_2_1000000_iqtree.log,17.381,17.095,-66217786.827,19.418,14.695,4,0,0.325,2.686
DNA,unrooted,GTR,tree_2,GPU_T1,4,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_2_1000000_iqtree.log,17.393,17.1,-66217786.827,19.418,14.692,4,0,0.332,2.7010000000000005
DNA,unrooted,GTR,tree_2,GPU_T1,9,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_2_1000000_iqtree.log,17.545,17.209,-66217786.827,19.418,14.732,4,0,0.34,2.8130000000000024
DNA,unrooted,GTR,tree_2,GPU_T1,1,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_2_1000000_iqtree.log,17.546,17.2,-66217786.827,19.418,14.745,4,0,0.34,2.801
DNA,unrooted,GTR,tree_2,GPU_T1,6,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_2_1000000_iqtree.log,17.438,17.139,-66217786.827,19.418,14.697,4,0,0.326,2.7409999999999997
DNA,unrooted,GTR,tree_3,GPU_T1,6,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_3_1000000_iqtree.log,15.626,15.321,-66775543.576,19.731,12.895,4,0,0.328,2.731
DNA,unrooted,GTR,tree_3,GPU_T1,1,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_3_1000000_iqtree.log,15.643,15.349,-66775543.576,19.731,12.925,4,0,0.338,2.718
DNA,unrooted,GTR,tree_3,GPU_T1,9,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_3_1000000_iqtree.log,15.657,15.365,-66775543.576,19.731,12.905,4,0,0.336,2.7520000000000007
DNA,unrooted,GTR,tree_3,GPU_T1,10,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_3_1000000_iqtree.log,15.464,15.191,-66775543.576,19.731,12.891,4,0,0.326,2.5730000000000004
DNA,unrooted,GTR,tree_3,GPU_T1,4,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_3_1000000_iqtree.log,15.529,15.243,-66775543.576,19.731,12.876,4,0,0.325,2.6530000000000005
DNA,unrooted,GTR,tree_3,GPU_T1,3,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_3_1000000_iqtree.log,15.7,15.394,-66775543.576,19.731,12.934,4,0,0.343,2.766
DNA,unrooted,GTR,tree_3,GPU_T1,2,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_3_1000000_iqtree.log,15.619,15.325,-66775543.576,19.731,12.92,4,0,0.339,2.699
DNA,unrooted,GTR,tree_3,GPU_T1,5,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_3_1000000_iqtree.log,15.697,15.391,-66775543.576,19.731,12.928,4,0,0.334,2.7689999999999984
DNA,unrooted,GTR,tree_3,GPU_T1,8,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_3_1000000_iqtree.log,15.779,15.464,-66775543.576,19.731,12.939,4,0,0.343,2.84
DNA,unrooted,GTR,tree_3,GPU_T1,7,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_3_1000000_iqtree.log,15.656,15.354,-66775543.576,19.731,12.931,4,0,0.333,2.7250000000000014
DNA,unrooted,GTR,tree_4,GPU_T1,2,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_4_1000000_iqtree.log,20.792,20.498,-68796842.673,20.6,18.091,6,0,0.333,2.7010000000000005
DNA,unrooted,GTR,tree_4,GPU_T1,5,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_4_1000000_iqtree.log,20.925,20.634,-68796842.673,20.6,18.163,6,0,0.336,2.7620000000000005
DNA,unrooted,GTR,tree_4,GPU_T1,8,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_4_1000000_iqtree.log,20.977,20.621,-68796842.673,20.6,18.188,6,0,0.342,2.7890000000000015
DNA,unrooted,GTR,tree_4,GPU_T1,7,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_4_1000000_iqtree.log,20.908,20.604,-68796842.673,20.6,18.152,6,0,0.337,2.7560000000000002
DNA,unrooted,GTR,tree_4,GPU_T1,6,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_4_1000000_iqtree.log,20.785,20.473,-68796842.673,20.6,18.101,6,0,0.328,2.684000000000001
DNA,unrooted,GTR,tree_4,GPU_T1,9,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_4_1000000_iqtree.log,20.892,20.583,-68796842.673,20.6,18.127,6,0,0.338,2.7650000000000006
DNA,unrooted,GTR,tree_4,GPU_T1,1,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_4_1000000_iqtree.log,20.942,20.632,-68796842.673,20.6,18.187,6,0,0.338,2.754999999999999
DNA,unrooted,GTR,tree_4,GPU_T1,4,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_4_1000000_iqtree.log,20.742,20.446,-68796842.673,20.6,18.082,6,0,0.324,2.66
DNA,unrooted,GTR,tree_4,GPU_T1,10,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_4_1000000_iqtree.log,20.757,20.471,-68796842.673,20.6,18.11,6,0,0.328,2.647000000000002
DNA,unrooted,GTR,tree_4,GPU_T1,3,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_4_1000000_iqtree.log,20.944,20.63,-68796842.673,20.6,18.159,6,0,0.341,2.785
DNA,unrooted,GTR,tree_5,GPU_T1,3,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_5_1000000_iqtree.log,17.397,17.069,-68054876.562,20.138,14.617,4,0,0.339,2.7799999999999976
DNA,unrooted,GTR,tree_5,GPU_T1,4,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_5_1000000_iqtree.log,17.29,17.001,-68054876.562,20.138,14.579,4,0,0.325,2.7109999999999985
DNA,unrooted,GTR,tree_5,GPU_T1,10,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_5_1000000_iqtree.log,17.178,16.88,-68054876.562,20.138,14.574,4,0,0.326,2.604000000000001
DNA,unrooted,GTR,tree_5,GPU_T1,1,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_5_1000000_iqtree.log,17.406,17.066,-68054876.562,20.138,14.614,4,0,0.339,2.791999999999998
DNA,unrooted,GTR,tree_5,GPU_T1,9,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_5_1000000_iqtree.log,17.327,17.018,-68054876.562,20.138,14.58,4,0,0.337,2.7470000000000017
DNA,unrooted,GTR,tree_5,GPU_T1,6,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_5_1000000_iqtree.log,17.227,16.939,-68054876.562,20.138,14.557,4,0,0.326,2.67
DNA,unrooted,GTR,tree_5,GPU_T1,7,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_5_1000000_iqtree.log,17.425,17.102,-68054876.562,20.138,14.616,4,0,0.339,2.809000000000001
DNA,unrooted,GTR,tree_5,GPU_T1,8,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_5_1000000_iqtree.log,17.554,17.115,-68054876.562,20.138,14.652,4,0,0.343,2.9019999999999992
DNA,unrooted,GTR,tree_5,GPU_T1,5,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_5_1000000_iqtree.log,17.373,17.068,-68054876.562,20.138,14.611,4,0,0.331,2.7620000000000005
DNA,unrooted,GTR,tree_5,GPU_T1,2,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_5_1000000_iqtree.log,17.298,17.004,-68054876.562,20.138,14.573,4,0,0.328,2.724999999999998
DNA,unrooted,GTR,tree_6,GPU_T1,10,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run10_tree_6_1000000_iqtree.log,19.75,19.452,-62743967.673,17.749,17.074,6,0,0.368,2.6759999999999984
DNA,unrooted,GTR,tree_6,GPU_T1,4,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run4_tree_6_1000000_iqtree.log,19.612,19.314,-62743967.673,17.749,17.009,6,0,0.324,2.602999999999998
DNA,unrooted,GTR,tree_6,GPU_T1,3,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run3_tree_6_1000000_iqtree.log,19.889,19.578,-62743967.673,17.749,17.091,6,0,0.341,2.7979999999999983
DNA,unrooted,GTR,tree_6,GPU_T1,6,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run6_tree_6_1000000_iqtree.log,19.733,19.418,-62743967.673,17.749,17.026,6,0,0.326,2.7070000000000007
DNA,unrooted,GTR,tree_6,GPU_T1,9,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run9_tree_6_1000000_iqtree.log,19.85,19.535,-62743967.673,17.749,17.045,6,0,0.338,2.8049999999999997
DNA,unrooted,GTR,tree_6,GPU_T1,1,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run1_tree_6_1000000_iqtree.log,19.836,19.53,-62743967.673,17.749,17.08,6,0,0.336,2.7560000000000002
DNA,unrooted,GTR,tree_6,GPU_T1,8,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run8_tree_6_1000000_iqtree.log,19.915,19.602,-62743967.673,17.749,17.083,6,0,0.342,2.8320000000000007
DNA,unrooted,GTR,tree_6,GPU_T1,7,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run7_tree_6_1000000_iqtree.log,19.787,19.485,-62743967.673,17.749,17.073,6,0,0.333,2.7139999999999986
DNA,unrooted,GTR,tree_6,GPU_T1,2,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_6_1000000_iqtree.log,19.814,19.466,-62743967.673,17.749,17.062,6,0,0.341,2.751999999999999
DNA,unrooted,GTR,tree_6,GPU_T1,5,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_6_1000000_iqtree.log,20.233,19.566,-62743967.673,17.749,17.066,6,0,0.335,3.1670000000000016
DNA,unrooted,GTR,tree_7,GPU_T1,5,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run5_tree_7_1000000_iqtree.log,17.506,17.211,-67994364.745,19.714,14.788,4,0,0.331,2.718
DNA,unrooted,GTR,tree_7,GPU_T1,2,output_templates_nstate_DNA_GTR_OPENACC_run1_tree_1_1000000_iqtree3_OPENACC_run2_tree_7_1000000_iqtree.log,17.53,17.226,-67994364.745,19.714,14.798,4,0,0.332,2.732000000000001
