backend,taxa,sites,patterns,likelihood,time,treefile,run_number
PROTOTYPE_GPU_V100,100,1000000,1000000,-102915332.041291579604149,1.242115564000000,tree_6,run10
PROTOTYPE_GPU_V100,100,1000000,1000000,-102915332.041291579604149,1.322575486000000,tree_6,run2
PROTOTYPE_GPU_V100,100,1000000,1000000,-102915332.041291579604149,1.271784585000000,tree_6,run9
PROTOTYPE_GPU_V100,100,1000000,1000000,-102915332.041291579604149,1.274868523000000,tree_6,run5
PROTOTYPE_GPU_V100,100,1000000,1000000,-102915332.041291579604149,1.251362895000000,tree_6,run3
PROTOTYPE_GPU_V100,100,1000000,1000000,-102915332.041291579604149,1.288160235000000,tree_6,run8
PROTOTYPE_GPU_V100,100,1000000,1000000,-104636698.409147098660469,1.297251731000000,tree_7,run7
PROTOTYPE_GPU_V100,100,1000000,1000000,-104636698.409147098660469,1.292648375000000,tree_7,run1
PROTOTYPE_GPU_V100,100,1000000,1000000,-104636698.409147098660469,1.308597765000000,tree_7,run6
PROTOTYPE_GPU_V100,100,1000000,1000000,-104636698.409147098660469,1.319626625000000,tree_7,run5
PROTOTYPE_GPU_V100,100,1000000,1000000,-104636698.409147098660469,1.253395974000000,tree_7,run3
PROTOTYPE_GPU_V100,100,1000000,1000000,-104636698.409147098660469,1.306427142000000,tree_7,run8
PROTOTYPE_GPU_V100,100,1000000,1000000,-104636698.409147098660469,1.278454210000000,tree_7,run10
